scenario_name,protocol_family,soundness_assumption,security_target_bits,cost_scenario_name,rate_parameter_name,log_rate,reciprocal_rate,grinding_bits,minimum_secure_query_count,total_explicit_query_count,chunk_size,proof_bytes,predicted_cu,lower_cu,upper_cu,verification_core_cu,transport_overhead_cu,cu_budget_fraction,proof_transport_pressure,assumption_qualified_feasible,assumption_feasibility_reasons,lower_bound_model_feasible,lower_bound_model_feasibility_reasons
qualified-circle-t120-r2-g16-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,1,2,16,208,208,640,44640,19587162.838420,19528141.443130,19646184.233709,19538787.070902,48375.767518,13.990831,36.233766,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g16-fri_conjectured-baseline,Circle,fri_conjectured,120.0,baseline,log_blowup,1,2,16,104,104,640,24672,13441296.813817,13382275.418527,13500318.209107,13414187.013876,27109.799941,9.600926,20.025974,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g16-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8,log_blowup,1,2,16,104,104,640,24672,13441296.813817,13382275.418527,13500318.209107,13414187.013876,27109.799941,9.600926,20.025974,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g16-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,120.0,m31_mul_0p75,log_blowup,1,2,16,104,104,640,24672,10365949.520696,10306928.125406,10424970.915985,10338839.720754,27109.799941,7.404250,20.025974,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g16-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,1,2,16,104,104,640,24672,10365949.520696,10306928.125406,10424970.915985,10338839.720754,27109.799941,7.404250,20.025974,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_proven-baseline,Circle,fri_proven,120.0,baseline,log_blowup,1,2,24,192,192,640,41568,23678108.637610,23619087.242320,23737130.032899,23633044.961572,45063.676038,16.912935,33.740260,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,120.0,fenzi_whir_core_0p8,log_blowup,1,2,24,192,192,640,41568,23678108.637610,23619087.242320,23737130.032899,23633044.961572,45063.676038,16.912935,33.740260,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_proven-m31_mul_0p75,Circle,fri_proven,120.0,m31_mul_0p75,log_blowup,1,2,24,192,192,640,41568,18168474.231532,18109452.836243,18227495.626822,18123410.555495,45063.676038,12.977482,33.740260,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,1,2,24,192,192,640,41568,18168474.231532,18109452.836243,18227495.626822,18123410.555495,45063.676038,12.977482,33.740260,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_conjectured-baseline,Circle,fri_conjectured,120.0,baseline,log_blowup,1,2,24,96,96,640,23136,12510741.224271,12451719.828981,12569762.619560,12485199.927721,25541.296549,8.936244,18.779221,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8,log_blowup,1,2,24,96,96,640,23136,12510741.224271,12451719.828981,12569762.619560,12485199.927721,25541.296549,8.936244,18.779221,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,120.0,m31_mul_0p75,log_blowup,1,2,24,96,96,640,23136,9656692.759600,9597671.364310,9715714.154890,9631151.463051,25541.296549,6.897638,18.779221,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g24-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,1,2,24,96,96,640,23136,9656692.759600,9597671.364310,9715714.154890,9631151.463051,25541.296549,6.897638,18.779221,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_proven-baseline,Circle,fri_proven,120.0,baseline,log_blowup,1,2,32,176,176,640,38496,21816997.458517,21757976.063228,21876018.853807,21775070.789264,41926.669254,15.583570,31.246753,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,120.0,fenzi_whir_core_0p8,log_blowup,1,2,32,176,176,640,38496,21816997.458517,21757976.063228,21876018.853807,21775070.789264,41926.669254,15.583570,31.246753,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_proven-m31_mul_0p75,Circle,fri_proven,120.0,m31_mul_0p75,log_blowup,1,2,32,176,176,640,38496,16749960.709341,16690939.314051,16808982.104631,16708034.040087,41926.669254,11.964258,31.246753,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,1,2,32,176,176,640,38496,16749960.709341,16690939.314051,16808982.104631,16708034.040087,41926.669254,11.964258,31.246753,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_conjectured-baseline,Circle,fri_conjectured,120.0,baseline,log_blowup,1,2,32,88,88,640,21600,11580010.550028,11520989.154739,11639031.945318,11556212.841567,23797.708461,8.271436,17.532468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8,log_blowup,1,2,32,88,88,640,21600,11580010.550028,11520989.154739,11639031.945318,11556212.841567,23797.708461,8.271436,17.532468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,120.0,m31_mul_0p75,log_blowup,1,2,32,88,88,640,21600,8947260.913808,8888239.518519,9006282.309098,8923463.205347,23797.708461,6.390901,17.532468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r2-g32-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,1,2,32,88,88,640,21600,8947260.913808,8888239.518519,9006282.309098,8923463.205347,23797.708461,6.390901,17.532468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_proven-baseline,Circle,fri_proven,120.0,baseline,log_blowup,2,4,0,120,120,640,31672,15405428.189846,15346406.794556,15464449.585135,15370840.154863,34588.034983,11.003877,25.707792,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,120.0,fenzi_whir_core_0p8,log_blowup,2,4,0,120,120,640,31672,15405428.189846,15346406.794556,15464449.585135,15370840.154863,34588.034983,11.003877,25.707792,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_proven-m31_mul_0p75,Circle,fri_proven,120.0,m31_mul_0p75,log_blowup,2,4,0,120,120,640,31672,11887483.239823,11828461.844534,11946504.635113,11852895.204840,34588.034983,8.491059,25.707792,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,0,120,120,640,31672,11887483.239823,11828461.844534,11946504.635113,11852895.204840,34588.034983,8.491059,25.707792,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_conjectured-baseline,Circle,fri_conjectured,120.0,baseline,log_blowup,2,4,0,60,60,640,18232,8374603.399553,8315582.004263,8433624.794842,8354352.565686,20250.833867,5.981860,14.798701,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8,log_blowup,2,4,0,60,60,640,18232,8374603.399553,8315582.004263,8433624.794842,8354352.565686,20250.833867,5.981860,14.798701,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,120.0,m31_mul_0p75,log_blowup,2,4,0,60,60,640,18232,6516399.662909,6457378.267620,6575421.058199,6496148.829042,20250.833867,4.654571,14.798701,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g0-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,0,60,60,640,18232,6516399.662909,6457378.267620,6575421.058199,6496148.829042,20250.833867,4.654571,14.798701,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_proven-baseline,Circle,fri_proven,120.0,baseline,log_blowup,2,4,8,112,112,640,29888,14468203.770810,14409182.375521,14527225.166100,14435556.034093,32647.736718,10.334431,24.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,120.0,fenzi_whir_core_0p8,log_blowup,2,4,8,112,112,640,29888,14468203.770810,14409182.375521,14527225.166100,14435556.034093,32647.736718,10.334431,24.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_proven-m31_mul_0p75,Circle,fri_proven,120.0,m31_mul_0p75,log_blowup,2,4,8,112,112,640,29888,11171557.649238,11112536.253949,11230579.044528,11138909.912521,32647.736718,7.979684,24.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,8,112,112,640,29888,11171557.649238,11112536.253949,11230579.044528,11138909.912521,32647.736718,7.979684,24.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_conjectured-baseline,Circle,fri_conjectured,120.0,baseline,log_blowup,2,4,8,56,56,640,17344,7906205.684021,7847184.288732,7965227.079311,7886834.284194,19371.399827,5.647290,14.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8,log_blowup,2,4,8,56,56,640,17344,7906205.684021,7847184.288732,7965227.079311,7886834.284194,19371.399827,5.647290,14.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,120.0,m31_mul_0p75,log_blowup,2,4,8,56,56,640,17344,6158651.361603,6099629.966314,6217672.756893,6139279.961776,19371.399827,4.399037,14.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g8-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,120.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,8,56,56,640,17344,6158651.361603,6099629.966314,6217672.756893,6139279.961776,19371.399827,4.399037,14.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t120-r4-g16-fri_proven-baseline,Circle,fri_proven,120.0,baseline,log_blowup,2,4,16,104,104,640,28096,13530725.448499,13471704.053209,13589746.843788,13500024.355536,30701.092963,9.664804,22.805195,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 120.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
